date,open,high,low,close,volume,bar_count,wap,has_gaps
20100311  10:49:00,12103.0,12106.0,12100.0,12106.0,0,18,0.0,0
20100311  10:49:30,12105.0,12107.0,12100.0,12100.0,0,19,0.0,0
20100311  10:50:00,12102.0,12111.0,12099.0,12111.0,0,19,0.0,0
20100311  10:50:30,12109.0,12111.0,12104.0,12108.0,0,12,0.0,0
20100311  10:51:00,12109.0,12112.0,12105.0,12110.0,0,17,0.0,0
20100311  10:51:30,12109.0,12112.0,12106.0,12108.0,0,14,0.0,0
20100311  10:52:00,12109.0,12113.0,12104.0,12106.0,0,22,0.0,0
20100311  10:52:30,12109.0,12116.0,12104.0,12116.0,0,25,0.0,0
20100311  10:53:00,12114.0,12117.0,12107.0,12113.0,0,29,0.0,0
20100311  10:53:30,12115.0,12119.0,12113.0,12118.0,0,18,0.0,0
20100311  10:54:00,12120.0,12122.0,12113.0,12121.0,0,23,0.0,0
20100311  10:54:30,12123.0,12127.0,12118.0,12122.0,0,16,0.0,0
20100311  10:55:00,12120.0,12127.0,12120.0,12124.0,0,19,0.0,0
20100311  10:55:30,12128.0,12131.0,12124.0,12130.0,0,12,0.0,0
20100311  10:56:00,12128.0,12135.0,12128.0,12133.0,0,16,0.0,0
20100311  10:56:30,12132.0,12132.0,12124.0,12128.0,0,17,0.0,0
20100311  10:57:00,12131.0,12133.0,12129.0,12129.0,0,6,0.0,0
20100311  10:57:30,12131.0,12135.0,12127.0,12131.0,0,17,0.0,0
20100311  10:58:00,12129.0,12135.0,12129.0,12135.0,0,13,0.0,0
20100311  10:58:30,12134.0,12134.0,12131.0,12134.0,0,8,0.0,0
20100311  10:59:00,12136.0,12140.0,12133.0,12140.0,0,12,0.0,0
20100311  10:59:30,12138.0,12138.0,12128.0,12135.0,0,18,0.0,0
20100311  11:00:00,12137.0,12139.0,12137.0,12137.0,0,7,0.0,0
20100311  11:00:30,12139.0,12140.0,12134.0,12135.0,0,10,0.0,0
20100311  11:01:00,12134.0,12136.0,12130.0,12132.0,0,10,0.0,0
20100311  11:01:30,12129.0,12135.0,12129.0,12133.0,0,13,0.0,0
20100311  11:02:00,12135.0,12135.0,12131.0,12133.0,0,7,0.0,0
20100311  11:02:30,12131.0,12137.0,12131.0,12133.0,0,20,0.0,0
20100311  11:03:00,12136.0,12139.0,12131.0,12134.0,0,16,0.0,0
20100311  11:03:30,12136.0,12146.0,12136.0,12146.0,0,12,0.0,0
20100311  11:04:00,12148.0,12149.0,12143.0,12145.0,0,10,0.0,0
20100311  11:04:30,12146.0,12151.0,12145.0,12147.0,0,13,0.0,0
20100311  11:05:00,12145.0,12148.0,12140.0,12145.0,0,12,0.0,0
20100311  11:05:30,12144.0,12147.0,12141.0,12143.0,0,12,0.0,0
20100311  11:06:00,12146.0,12146.0,12137.0,12141.0,0,14,0.0,0
20100311  11:06:30,12142.0,12144.0,12140.0,12140.0,0,8,0.0,0
20100311  11:07:00,12143.0,12143.0,12140.0,12142.0,0,3,0.0,0
20100311  11:07:30,12140.0,12142.0,12138.0,12140.0,0,4,0.0,0
20100311  11:08:00,12142.0,12144.0,12138.0,12143.0,0,9,0.0,0
20100311  11:08:30,12141.0,12142.0,12138.0,12138.0,0,8,0.0,0
20100311  11:09:00,12139.0,12141.0,12135.0,12135.0,0,17,0.0,0
20100311  11:09:30,12133.0,12137.0,12133.0,12137.0,0,6,0.0,0
20100311  11:10:00,12139.0,12141.0,12138.0,12140.0,0,12,0.0,0
20100311  11:10:30,12138.0,12140.0,12134.0,12137.0,0,12,0.0,0
20100311  11:11:00,12135.0,12137.0,12129.0,12137.0,0,10,0.0,0
20100311  11:11:30,12136.0,12136.0,12129.0,12135.0,0,13,0.0,0
20100311  11:12:00,12133.0,12135.0,12121.0,12121.0,0,20,0.0,0
20100311  11:12:30,12120.0,12122.0,12114.0,12121.0,0,20,0.0,0
20100311  11:13:00,12120.0,12123.0,12117.0,12121.0,0,10,0.0,0
20100311  11:13:30,12119.0,12121.0,12114.0,12120.0,0,13,0.0,0
20100311  11:14:00,12118.0,12124.0,12118.0,12120.0,0,14,0.0,0
20100311  11:14:30,12119.0,12120.0,12114.0,12119.0,0,11,0.0,0
20100311  11:15:00,12117.0,12120.0,12116.0,12119.0,0,8,0.0,0
20100311  11:15:30,12120.0,12126.0,12118.0,12123.0,0,15,0.0,0
20100311  11:16:00,12122.0,12125.0,12120.0,12123.0,0,11,0.0,0
20100311  11:16:30,12121.0,12125.0,12115.0,12118.0,0,13,0.0,0
20100311  11:17:00,12117.0,12120.0,12113.0,12115.0,0,17,0.0,0
20100311  11:17:30,12117.0,12120.0,12115.0,12120.0,0,12,0.0,0
20100311  11:18:00,12121.0,12121.0,12116.0,12117.0,0,13,0.0,0
20100311  11:18:30,12114.0,12117.0,12112.0,12112.0,0,8,0.0,0
20100311  11:19:00,12114.0,12118.0,12114.0,12118.0,0,5,0.0,0
20100311  11:19:30,12115.0,12119.0,12111.0,12119.0,0,17,0.0,0
20100311  11:20:00,12117.0,12119.0,12111.0,12114.0,0,7,0.0,0
20100311  11:20:30,12110.0,12118.0,12110.0,12116.0,0,12,0.0,0
20100311  11:21:00,12118.0,12119.0,12112.0,12114.0,0,8,0.0,0
20100311  11:21:30,12112.0,12116.0,12111.0,12111.0,0,12,0.0,0
20100311  11:22:00,12113.0,12116.0,12108.0,12114.0,0,12,0.0,0
20100311  11:22:30,12112.0,12118.0,12109.0,12113.0,0,11,0.0,0
20100311  11:23:00,12114.0,12117.0,12109.0,12116.0,0,25,0.0,0
20100311  11:23:30,12114.0,12118.0,12113.0,12117.0,0,14,0.0,0
20100311  11:24:00,12118.0,12118.0,12109.0,12110.0,0,18,0.0,0
20100311  11:24:30,12112.0,12112.0,12099.0,12103.0,0,26,0.0,0
20100311  11:25:00,12105.0,12106.0,12095.0,12097.0,0,24,0.0,0
20100311  11:25:30,12096.0,12096.0,12082.0,12086.0,0,23,0.0,0
20100311  11:26:00,12089.0,12090.0,12085.0,12090.0,0,13,0.0,0
20100311  11:26:30,12088.0,12090.0,12083.0,12087.0,0,17,0.0,0
20100311  11:27:00,12085.0,12086.0,12078.0,12083.0,0,22,0.0,0
20100311  11:27:30,12085.0,12085.0,12076.0,12080.0,0,11,0.0,0
20100311  11:28:00,12083.0,12087.0,12080.0,12081.0,0,17,0.0,0
20100311  11:28:30,12084.0,12084.0,12080.0,12081.0,0,9,0.0,0
20100311  11:29:00,12079.0,12086.0,12078.0,12084.0,0,15,0.0,0
20100311  11:29:30,12083.0,12089.0,12083.0,12086.0,0,9,0.0,0
20100311  11:30:00,12088.0,12092.0,12083.0,12092.0,0,16,0.0,0
20100311  11:30:30,12090.0,12093.0,12087.0,12092.0,0,13,0.0,0
20100311  11:31:00,12093.0,12094.0,12089.0,12091.0,0,14,0.0,0
20100311  11:31:30,12090.0,12095.0,12087.0,12093.0,0,22,0.0,0
20100311  11:32:00,12091.0,12098.0,12091.0,12098.0,0,4,0.0,0
20100311  11:32:30,12099.0,12100.0,12094.0,12094.0,0,13,0.0,0
20100311  11:33:00,12096.0,12103.0,12094.0,12100.0,0,13,0.0,0
20100311  11:33:30,12102.0,12107.0,12100.0,12103.0,0,15,0.0,0
20100311  11:34:00,12104.0,12109.0,12101.0,12108.0,0,13,0.0,0
20100311  11:34:30,12107.0,12110.0,12105.0,12108.0,0,8,0.0,0
20100311  11:35:00,12105.0,12109.0,12103.0,12108.0,0,9,0.0,0
20100311  11:35:30,12106.0,12107.0,12101.0,12104.0,0,9,0.0,0
20100311  11:36:00,12103.0,12108.0,12103.0,12106.0,0,11,0.0,0
20100311  11:36:30,12103.0,12106.0,12102.0,12104.0,0,12,0.0,0
20100311  11:37:00,12106.0,12109.0,12101.0,12106.0,0,13,0.0,0
20100311  11:37:30,12108.0,12111.0,12100.0,12107.0,0,11,0.0,0
20100311  11:38:00,12105.0,12108.0,12100.0,12107.0,0,28,0.0,0
20100311  11:38:30,12105.0,12105.0,12099.0,12100.0,0,13,0.0,0
20100311  11:39:00,12102.0,12104.0,12099.0,12103.0,0,12,0.0,0
20100311  11:39:30,12102.0,12107.0,12097.0,12102.0,0,16,0.0,0
20100311  11:40:00,12105.0,12105.0,12097.0,12105.0,0,14,0.0,0
20100311  11:40:30,12103.0,12108.0,12101.0,12108.0,0,20,0.0,0
20100311  11:41:00,12106.0,12106.0,12103.0,12103.0,0,14,0.0,0
20100311  11:41:30,12102.0,12106.0,12090.0,12092.0,0,27,0.0,0
20100311  11:42:00,12093.0,12094.0,12083.0,12085.0,0,22,0.0,0
20100311  11:42:30,12087.0,12089.0,12080.0,12081.0,0,14,0.0,0
20100311  11:43:00,12084.0,12085.0,12073.0,12081.0,0,23,0.0,0
20100311  11:43:30,12080.0,12081.0,12073.0,12081.0,0,11,0.0,0
20100311  11:44:00,12077.0,12078.0,12071.0,12074.0,0,14,0.0,0
20100311  11:44:30,12070.0,12070.0,12062.0,12064.0,0,28,0.0,0
20100311  11:45:00,12061.0,12069.0,12061.0,12066.0,0,22,0.0,0
20100311  11:45:30,12063.0,12069.0,12063.0,12067.0,0,14,0.0,0
20100311  11:46:00,12070.0,12073.0,12069.0,12071.0,0,7,0.0,0
20100311  11:46:30,12070.0,12077.0,12067.0,12073.0,0,9,0.0,0
20100311  11:47:00,12075.0,12081.0,12072.0,12081.0,0,14,0.0,0
20100311  11:47:30,12080.0,12080.0,12070.0,12074.0,0,16,0.0,0
20100311  11:48:00,12075.0,12082.0,12072.0,12082.0,0,13,0.0,0
20100311  11:48:30,12080.0,12084.0,12077.0,12083.0,0,7,0.0,0
20100311  11:49:00,12086.0,12086.0,12081.0,12086.0,0,10,0.0,0
20100311  11:49:30,12087.0,12087.0,12080.0,12086.0,0,11,0.0,0
20100311  11:50:00,12088.0,12089.0,12085.0,12086.0,0,8,0.0,0
20100311  11:50:30,12085.0,12087.0,12078.0,12083.0,0,14,0.0,0
20100311  11:51:00,12085.0,12085.0,12080.0,12084.0,0,13,0.0,0
20100311  11:51:30,12083.0,12086.0,12081.0,12083.0,0,12,0.0,0
20100311  11:52:00,12086.0,12086.0,12078.0,12079.0,0,16,0.0,0
20100311  11:52:30,12076.0,12078.0,12062.0,12066.0,0,23,0.0,0
20100311  11:53:00,12067.0,12072.0,12064.0,12070.0,0,13,0.0,0
20100311  11:53:30,12068.0,12071.0,12064.0,12068.0,0,13,0.0,0
20100311  11:54:00,12070.0,12076.0,12067.0,12073.0,0,13,0.0,0
20100311  11:54:30,12074.0,12078.0,12071.0,12074.0,0,13,0.0,0
20100311  11:55:00,12076.0,12079.0,12074.0,12076.0,0,15,0.0,0
20100311  11:55:30,12078.0,12078.0,12072.0,12072.0,0,17,0.0,0
20100311  11:56:00,12075.0,12080.0,12072.0,12078.0,0,16,0.0,0
20100311  11:56:30,12076.0,12076.0,12072.0,12073.0,0,11,0.0,0
20100311  11:57:00,12075.0,12078.0,12072.0,12073.0,0,11,0.0,0
20100311  11:57:30,12075.0,12079.0,12075.0,12075.0,0,11,0.0,0
20100311  11:58:00,12074.0,12077.0,12069.0,12077.0,0,19,0.0,0
20100311  11:58:30,12075.0,12083.0,12075.0,12081.0,0,13,0.0,0
20100311  11:59:00,12083.0,12086.0,12081.0,12081.0,0,11,0.0,0
20100311  11:59:30,12080.0,12086.0,12080.0,12081.0,0,8,0.0,0
20100311  12:00:00,12083.0,12087.0,12082.0,12083.0,0,9,0.0,0
20100311  12:00:30,12084.0,12089.0,12084.0,12087.0,0,11,0.0,0
20100311  12:01:00,12090.0,12092.0,12086.0,12089.0,0,13,0.0,0
20100311  12:01:30,12086.0,12092.0,12083.0,12087.0,0,14,0.0,0
20100311  12:02:00,12089.0,12091.0,12085.0,12089.0,0,13,0.0,0
20100311  12:02:30,12088.0,12092.0,12083.0,12084.0,0,12,0.0,0
20100311  12:03:00,12086.0,12092.0,12086.0,12091.0,0,8,0.0,0
20100311  12:03:30,12090.0,12091.0,12086.0,12086.0,0,9,0.0,0
20100311  12:04:00,12088.0,12088.0,12082.0,12087.0,0,12,0.0,0
20100311  12:04:30,12085.0,12085.0,12073.0,12079.0,0,26,0.0,0
20100311  12:05:00,12080.0,12085.0,12079.0,12085.0,0,8,0.0,0
20100311  12:05:30,12084.0,12089.0,12079.0,12089.0,0,23,0.0,0
20100311  12:06:00,12090.0,12091.0,12087.0,12091.0,0,17,0.0,0
20100311  12:06:30,12092.0,12095.0,12086.0,12091.0,0,19,0.0,0
20100311  12:07:00,12094.0,12095.0,12089.0,12093.0,0,12,0.0,0
20100311  12:07:30,12089.0,12098.0,12089.0,12095.0,0,15,0.0,0
20100311  12:08:00,12093.0,12098.0,12092.0,12095.0,0,14,0.0,0
20100311  12:08:30,12096.0,12097.0,12091.0,12096.0,0,17,0.0,0
20100311  12:09:00,12097.0,12098.0,12094.0,12094.0,0,15,0.0,0
20100311  12:09:30,12093.0,12098.0,12090.0,12093.0,0,19,0.0,0
20100311  12:10:00,12095.0,12099.0,12092.0,12097.0,0,17,0.0,0
20100311  12:10:30,12094.0,12102.0,12094.0,12099.0,0,20,0.0,0
20100311  12:11:00,12101.0,12106.0,12097.0,12106.0,0,11,0.0,0
20100311  12:11:30,12105.0,12105.0,12098.0,12103.0,0,22,0.0,0
20100311  12:12:00,12105.0,12108.0,12103.0,12108.0,0,14,0.0,0
20100311  12:12:30,12105.0,12111.0,12105.0,12108.0,0,14,0.0,0
20100311  12:13:00,12105.0,12113.0,12105.0,12113.0,0,16,0.0,0
20100311  12:13:30,12111.0,12120.0,12111.0,12114.0,0,18,0.0,0
20100311  12:14:00,12115.0,12119.0,12109.0,12112.0,0,15,0.0,0
20100311  12:14:30,12113.0,12116.0,12110.0,12111.0,0,13,0.0,0
20100311  12:15:00,12109.0,12115.0,12109.0,12112.0,0,12,0.0,0
20100311  12:15:30,12111.0,12118.0,12109.0,12115.0,0,18,0.0,0
20100311  12:16:00,12118.0,12119.0,12114.0,12118.0,0,11,0.0,0
20100311  12:16:30,12114.0,12120.0,12113.0,12113.0,0,17,0.0,0
20100311  12:17:00,12115.0,12120.0,12112.0,12119.0,0,23,0.0,0
20100311  12:17:30,12118.0,12118.0,12110.0,12112.0,0,15,0.0,0
20100311  12:18:00,12114.0,12116.0,12111.0,12115.0,0,10,0.0,0
20100311  12:18:30,12116.0,12117.0,12112.0,12113.0,0,13,0.0,0
20100311  12:19:00,12111.0,12116.0,12107.0,12114.0,0,20,0.0,0
20100311  12:19:30,12113.0,12115.0,12109.0,12110.0,0,15,0.0,0
20100311  12:20:00,12113.0,12113.0,12108.0,12111.0,0,10,0.0,0
20100311  12:20:30,12114.0,12114.0,12107.0,12108.0,0,13,0.0,0
20100311  12:21:00,12111.0,12116.0,12110.0,12116.0,0,14,0.0,0
20100311  12:21:30,12112.0,12116.0,12111.0,12112.0,0,13,0.0,0
20100311  12:22:00,12116.0,12116.0,12105.0,12112.0,0,20,0.0,0
20100311  12:22:30,12110.0,12114.0,12106.0,12110.0,0,18,0.0,0
20100311  12:23:00,12107.0,12114.0,12107.0,12111.0,0,15,0.0,0
20100311  12:23:30,12112.0,12115.0,12109.0,12109.0,0,17,0.0,0
20100311  12:24:00,12111.0,12114.0,12106.0,12110.0,0,26,0.0,0
20100311  12:24:30,12108.0,12109.0,12104.0,12109.0,0,16,0.0,0
20100311  12:25:00,12112.0,12112.0,12105.0,12112.0,0,22,0.0,0
20100311  12:25:30,12109.0,12112.0,12106.0,12109.0,0,18,0.0,0
20100311  12:26:00,12111.0,12114.0,12107.0,12111.0,0,27,0.0,0
20100311  12:26:30,12108.0,12110.0,12105.0,12109.0,0,13,0.0,0
20100311  12:27:00,12107.0,12110.0,12105.0,12109.0,0,14,0.0,0
20100311  12:27:30,12108.0,12109.0,12099.0,12107.0,0,27,0.0,0
20100311  12:28:00,12104.0,12111.0,12104.0,12107.0,0,22,0.0,0
20100311  12:28:30,12105.0,12112.0,12104.0,12106.0,0,26,0.0,0
20100311  12:29:00,12109.0,12112.0,12103.0,12103.0,0,18,0.0,0
20100311  12:29:30,12105.0,12116.0,12105.0,12113.0,0,20,0.0,0
20100311  14:30:00,12121.0,12136.0,12119.0,12136.0,0,77,0.0,0
20100311  14:30:30,12138.0,12138.0,12130.0,12132.0,0,28,0.0,0
20100311  14:31:00,12134.0,12142.0,12133.0,12140.0,0,30,0.0,0
20100311  14:31:30,12139.0,12139.0,12126.0,12128.0,0,32,0.0,0
20100311  14:32:00,12130.0,12134.0,12125.0,12131.0,0,29,0.0,0
20100311  14:32:30,12129.0,12139.0,12129.0,12137.0,0,16,0.0,0
20100311  14:33:00,12138.0,12140.0,12134.0,12139.0,0,18,0.0,0
20100311  14:33:30,12140.0,12147.0,12137.0,12145.0,0,19,0.0,0
20100311  14:34:00,12144.0,12153.0,12143.0,12153.0,0,19,0.0,0
20100311  14:34:30,12151.0,12157.0,12148.0,12155.0,0,19,0.0,0
20100311  14:35:00,12156.0,12163.0,12152.0,12163.0,0,23,0.0,0
20100311  14:35:30,12164.0,12169.0,12161.0,12166.0,0,15,0.0,0
20100311  14:36:00,12167.0,12173.0,12166.0,12173.0,0,19,0.0,0
20100311  14:36:30,12175.0,12176.0,12170.0,12173.0,0,17,0.0,0
20100311  14:37:00,12175.0,12178.0,12173.0,12174.0,0,13,0.0,0
20100311  14:37:30,12173.0,12173.0,12167.0,12168.0,0,20,0.0,0
20100311  14:38:00,12167.0,12167.0,12162.0,12166.0,0,11,0.0,0
20100311  14:38:30,12168.0,12170.0,12162.0,12163.0,0,21,0.0,0
20100311  14:39:00,12165.0,12168.0,12161.0,12166.0,0,24,0.0,0
20100311  14:39:30,12165.0,12166.0,12158.0,12163.0,0,23,0.0,0
20100311  14:40:00,12161.0,12164.0,12154.0,12160.0,0,22,0.0,0
20100311  14:40:30,12163.0,12165.0,12159.0,12164.0,0,19,0.0,0
20100311  14:41:00,12163.0,12171.0,12163.0,12168.0,0,19,0.0,0
20100311  14:41:30,12171.0,12175.0,12168.0,12170.0,0,24,0.0,0
20100311  14:42:00,12171.0,12177.0,12165.0,12165.0,0,20,0.0,0
20100311  14:42:30,12167.0,12171.0,12163.0,12163.0,0,18,0.0,0
20100311  14:43:00,12161.0,12166.0,12160.0,12160.0,0,17,0.0,0
20100311  14:43:30,12163.0,12167.0,12159.0,12162.0,0,19,0.0,0
20100311  14:44:00,12165.0,12165.0,12158.0,12160.0,0,14,0.0,0
20100311  14:44:30,12159.0,12163.0,12156.0,12158.0,0,28,0.0,0
20100311  14:45:00,12161.0,12170.0,12157.0,12170.0,0,18,0.0,0
20100311  14:45:30,12168.0,12173.0,12162.0,12170.0,0,19,0.0,0
20100311  14:46:00,12167.0,12173.0,12167.0,12172.0,0,11,0.0,0
20100311  14:46:30,12171.0,12171.0,12166.0,12167.0,0,18,0.0,0
20100311  14:47:00,12166.0,12169.0,12161.0,12165.0,0,20,0.0,0
20100311  14:47:30,12167.0,12168.0,12159.0,12163.0,0,19,0.0,0
20100311  14:48:00,12162.0,12177.0,12162.0,12174.0,0,19,0.0,0
20100311  14:48:30,12177.0,12179.0,12174.0,12178.0,0,7,0.0,0
20100311  14:49:00,12177.0,12177.0,12174.0,12175.0,0,9,0.0,0
20100311  14:49:30,12174.0,12181.0,12173.0,12175.0,0,20,0.0,0
20100311  14:50:00,12174.0,12177.0,12172.0,12175.0,0,13,0.0,0
20100311  14:50:30,12178.0,12178.0,12169.0,12171.0,0,16,0.0,0
20100311  14:51:00,12173.0,12177.0,12166.0,12170.0,0,16,0.0,0
20100311  14:51:30,12172.0,12176.0,12169.0,12173.0,0,16,0.0,0
20100311  14:52:00,12171.0,12176.0,12170.0,12170.0,0,15,0.0,0
20100311  14:52:30,12168.0,12173.0,12168.0,12168.0,0,16,0.0,0
20100311  14:53:00,12167.0,12171.0,12164.0,12168.0,0,19,0.0,0
20100311  14:53:30,12166.0,12170.0,12165.0,12166.0,0,12,0.0,0
